Density:0.7, Vertices: 180, Time: 0.0126 seconds, MST Weight by list: 179
Density:0.8, Vertices: 180, Time: 0.0155 seconds, MST Weight by list: 179
Density:0.1, Vertices: 200, Time: 0.0047 seconds, MST Weight by list: 233
Density:0.2, Vertices: 200, Time: 0.0077 seconds, MST Weight by list: 202
Density:0.3, Vertices: 200, Time: 0.0125 seconds, MST Weight by list: 200
Density:0.4, Vertices: 200, Time: 0.0170 seconds, MST Weight by list: 199
Density:0.5, Vertices: 200, Time: 0.0230 seconds, MST Weight by list: 199
Density:0.6, Vertices: 200, Time: 0.0186 seconds, MST Weight by list: 199
Density:0.7, Vertices: 200, Time: 0.0201 seconds, MST Weight by list: 199
Density:0.8, Vertices: 200, Time: 0.0224 seconds, MST Weight by list: 199
Density:0.1, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 56
Density:0.2, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 63
Density:0.3, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 40
Density:0.4, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 31
Density:0.5, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 30
Density:0.6, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 34
Density:0.7, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 23
Density:0.8, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 22
Density:0.1, Vertices: 50, Time: 0.0000 seconds, MST Weight by list: 152
Density:0.2, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 80
Density:0.3, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 75
Density:0.4, Vertices: 50, Time: 0.0020 seconds, MST Weight by list: 64
Density:0.5, Vertices: 50, Time: 0.0000 seconds, MST Weight by list: 57
Density:0.6, Vertices: 50, Time: 0.0000 seconds, MST Weight by list: 51
Density:0.7, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 52
Density:0.8, Vertices: 50, Time: 0.0019 seconds, MST Weight by list: 50
Density:0.1, Vertices: 70, Time: 0.0000 seconds, MST Weight by list: 169
Density:0.2, Vertices: 70, Time: 0.0010 seconds, MST Weight by list: 105
Density:0.3, Vertices: 70, Time: 0.0011 seconds, MST Weight by list: 78
Density:0.4, Vertices: 70, Time: 0.0020 seconds, MST Weight by list: 76
Density:0.5, Vertices: 70, Time: 0.0020 seconds, MST Weight by list: 73
Density:0.6, Vertices: 70, Time: 0.0020 seconds, MST Weight by list: 69
Density:0.7, Vertices: 70, Time: 0.0031 seconds, MST Weight by list: 69
Density:0.8, Vertices: 70, Time: 0.0030 seconds, MST Weight by list: 69
Density:0.1, Vertices: 90, Time: 0.0010 seconds, MST Weight by list: 167
Density:0.2, Vertices: 90, Time: 0.0010 seconds, MST Weight by list: 104
Density:0.3, Vertices: 90, Time: 0.0020 seconds, MST Weight by list: 95
Density:0.4, Vertices: 90, Time: 0.0039 seconds, MST Weight by list: 91
Density:0.5, Vertices: 90, Time: 0.0020 seconds, MST Weight by list: 89
Density:0.6, Vertices: 90, Time: 0.0030 seconds, MST Weight by list: 89
Density:0.7, Vertices: 90, Time: 0.0030 seconds, MST Weight by list: 90
Density:0.8, Vertices: 90, Time: 0.0042 seconds, MST Weight by list: 89
Density:0.1, Vertices: 100, Time: 0.0025 seconds, MST Weight by list: 179
Density:0.2, Vertices: 100, Time: 0.0020 seconds, MST Weight by list: 114
Density:0.3, Vertices: 100, Time: 0.0030 seconds, MST Weight by list: 100
Density:0.4, Vertices: 100, Time: 0.0046 seconds, MST Weight by list: 100
Density:0.5, Vertices: 100, Time: 0.0048 seconds, MST Weight by list: 101
Density:0.6, Vertices: 100, Time: 0.0035 seconds, MST Weight by list: 99
Density:0.7, Vertices: 100, Time: 0.0048 seconds, MST Weight by list: 99
Density:0.8, Vertices: 100, Time: 0.0052 seconds, MST Weight by list: 99
Density:0.1, Vertices: 120, Time: 0.0021 seconds, MST Weight by list: 174
Density:0.2, Vertices: 120, Time: 0.0025 seconds, MST Weight by list: 130
Density:0.3, Vertices: 120, Time: 0.0021 seconds, MST Weight by list: 122
Density:0.4, Vertices: 120, Time: 0.0040 seconds, MST Weight by list: 119
Density:0.5, Vertices: 120, Time: 0.0075 seconds, MST Weight by list: 119
Density:0.6, Vertices: 120, Time: 0.0050 seconds, MST Weight by list: 119
Density:0.7, Vertices: 120, Time: 0.0046 seconds, MST Weight by list: 119
Density:0.8, Vertices: 120, Time: 0.0061 seconds, MST Weight by list: 119
Density:0.1, Vertices: 150, Time: 0.0010 seconds, MST Weight by list: 211
Density:0.2, Vertices: 150, Time: 0.0055 seconds, MST Weight by list: 157
Density:0.3, Vertices: 150, Time: 0.0050 seconds, MST Weight by list: 149
Density:0.4, Vertices: 150, Time: 0.0050 seconds, MST Weight by list: 149
Density:0.5, Vertices: 150, Time: 0.0077 seconds, MST Weight by list: 149
Density:0.6, Vertices: 150, Time: 0.0080 seconds, MST Weight by list: 149
Density:0.7, Vertices: 150, Time: 0.0096 seconds, MST Weight by list: 149
Density:0.8, Vertices: 150, Time: 0.0121 seconds, MST Weight by list: 149
Density:0.1, Vertices: 180, Time: 0.0030 seconds, MST Weight by list: 226
Density:0.2, Vertices: 180, Time: 0.0065 seconds, MST Weight by list: 191
Density:0.3, Vertices: 180, Time: 0.0107 seconds, MST Weight by list: 179
Density:0.4, Vertices: 180, Time: 0.0081 seconds, MST Weight by list: 180
Density:0.5, Vertices: 180, Time: 0.0092 seconds, MST Weight by list: 179
Density:0.6, Vertices: 180, Time: 0.0125 seconds, MST Weight by list: 179
Density:0.7, Vertices: 180, Time: 0.0264 seconds, MST Weight by list: 179
Density:0.8, Vertices: 180, Time: 0.0166 seconds, MST Weight by list: 179
Density:0.1, Vertices: 200, Time: 0.0077 seconds, MST Weight by list: 227
Density:0.2, Vertices: 200, Time: 0.0092 seconds, MST Weight by list: 202
Density:0.3, Vertices: 200, Time: 0.0065 seconds, MST Weight by list: 199
Density:0.4, Vertices: 200, Time: 0.0118 seconds, MST Weight by list: 199
Density:0.5, Vertices: 200, Time: 0.0151 seconds, MST Weight by list: 199
Density:0.6, Vertices: 200, Time: 0.0142 seconds, MST Weight by list: 199
Density:0.7, Vertices: 200, Time: 0.0199 seconds, MST Weight by list: 199
Density:0.8, Vertices: 200, Time: 0.0220 seconds, MST Weight by list: 199
Density:0.1, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 73
Density:0.2, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 54
Density:0.3, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 36
Density:0.4, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 53
Density:0.5, Vertices: 20, Time: 0.0016 seconds, MST Weight by list: 30
Density:0.6, Vertices: 20, Time: 0.0010 seconds, MST Weight by list: 28
Density:0.7, Vertices: 20, Time: 0.0010 seconds, MST Weight by list: 22
Density:0.8, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 24
Density:0.1, Vertices: 50, Time: 0.0000 seconds, MST Weight by list: 125
Density:0.2, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 91
Density:0.3, Vertices: 50, Time: 0.0000 seconds, MST Weight by list: 64
Density:0.4, Vertices: 50, Time: 0.0000 seconds, MST Weight by list: 58
Density:0.5, Vertices: 50, Time: 0.0015 seconds, MST Weight by list: 52
Density:0.6, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 51
Density:0.7, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 50
Density:0.8, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 49
Density:0.1, Vertices: 70, Time: 0.0000 seconds, MST Weight by list: 171
Density:0.2, Vertices: 70, Time: 0.0010 seconds, MST Weight by list: 101
Density:0.3, Vertices: 70, Time: 0.0010 seconds, MST Weight by list: 80
Density:0.4, Vertices: 70, Time: 0.0016 seconds, MST Weight by list: 71
Density:0.5, Vertices: 70, Time: 0.0021 seconds, MST Weight by list: 70
Density:0.6, Vertices: 70, Time: 0.0025 seconds, MST Weight by list: 69
Density:0.7, Vertices: 70, Time: 0.0020 seconds, MST Weight by list: 69
Density:0.8, Vertices: 70, Time: 0.0025 seconds, MST Weight by list: 69
Density:0.1, Vertices: 90, Time: 0.0020 seconds, MST Weight by list: 164
Density:0.2, Vertices: 90, Time: 0.0016 seconds, MST Weight by list: 130
Density:0.3, Vertices: 90, Time: 0.0010 seconds, MST Weight by list: 97
Density:0.4, Vertices: 90, Time: 0.0025 seconds, MST Weight by list: 94
Density:0.5, Vertices: 90, Time: 0.0030 seconds, MST Weight by list: 90
Density:0.6, Vertices: 90, Time: 0.0042 seconds, MST Weight by list: 89
Density:0.7, Vertices: 90, Time: 0.0030 seconds, MST Weight by list: 89
Density:0.8, Vertices: 90, Time: 0.0030 seconds, MST Weight by list: 89
Density:0.1, Vertices: 100, Time: 0.0010 seconds, MST Weight by list: 170
Density:0.2, Vertices: 100, Time: 0.0030 seconds, MST Weight by list: 120
Density:0.3, Vertices: 100, Time: 0.0020 seconds, MST Weight by list: 102
Density:0.4, Vertices: 100, Time: 0.0045 seconds, MST Weight by list: 99
Density:0.5, Vertices: 100, Time: 0.0045 seconds, MST Weight by list: 101
Density:0.6, Vertices: 100, Time: 0.0040 seconds, MST Weight by list: 99
Density:0.7, Vertices: 100, Time: 0.0039 seconds, MST Weight by list: 99
Density:0.8, Vertices: 100, Time: 0.0065 seconds, MST Weight by list: 99
Density:0.1, Vertices: 120, Time: 0.0020 seconds, MST Weight by list: 200
Density:0.2, Vertices: 120, Time: 0.0040 seconds, MST Weight by list: 134
Density:0.3, Vertices: 120, Time: 0.0051 seconds, MST Weight by list: 121
Density:0.4, Vertices: 120, Time: 0.0050 seconds, MST Weight by list: 119
Density:0.5, Vertices: 120, Time: 0.0090 seconds, MST Weight by list: 119
Density:0.6, Vertices: 120, Time: 0.0055 seconds, MST Weight by list: 119
Density:0.7, Vertices: 120, Time: 0.0056 seconds, MST Weight by list: 120
Density:0.8, Vertices: 120, Time: 0.0066 seconds, MST Weight by list: 119
Density:0.1, Vertices: 150, Time: 0.0040 seconds, MST Weight by list: 214
Density:0.2, Vertices: 150, Time: 0.0046 seconds, MST Weight by list: 153
Density:0.3, Vertices: 150, Time: 0.0070 seconds, MST Weight by list: 152
Density:0.4, Vertices: 150, Time: 0.0085 seconds, MST Weight by list: 150
Density:0.5, Vertices: 150, Time: 0.0085 seconds, MST Weight by list: 149
Density:0.6, Vertices: 150, Time: 0.0076 seconds, MST Weight by list: 149
Density:0.7, Vertices: 150, Time: 0.0090 seconds, MST Weight by list: 149
Density:0.8, Vertices: 150, Time: 0.0116 seconds, MST Weight by list: 149
Density:0.1, Vertices: 180, Time: 0.0030 seconds, MST Weight by list: 226
Density:0.2, Vertices: 180, Time: 0.0081 seconds, MST Weight by list: 184
Density:0.3, Vertices: 180, Time: 0.0085 seconds, MST Weight by list: 181
Density:0.4, Vertices: 180, Time: 0.0153 seconds, MST Weight by list: 179
Density:0.5, Vertices: 180, Time: 0.0122 seconds, MST Weight by list: 179
Density:0.6, Vertices: 180, Time: 0.0136 seconds, MST Weight by list: 179
Density:0.7, Vertices: 180, Time: 0.0159 seconds, MST Weight by list: 179
Density:0.8, Vertices: 180, Time: 0.0181 seconds, MST Weight by list: 179
Density:0.1, Vertices: 200, Time: 0.0051 seconds, MST Weight by list: 235
Density:0.2, Vertices: 200, Time: 0.0051 seconds, MST Weight by list: 201
Density:0.3, Vertices: 200, Time: 0.0097 seconds, MST Weight by list: 200
Density:0.4, Vertices: 200, Time: 0.0085 seconds, MST Weight by list: 199
Density:0.5, Vertices: 200, Time: 0.0121 seconds, MST Weight by list: 199
Density:0.6, Vertices: 200, Time: 0.0192 seconds, MST Weight by list: 199
Density:0.7, Vertices: 200, Time: 0.0227 seconds, MST Weight by list: 199
Density:0.8, Vertices: 200, Time: 0.0266 seconds, MST Weight by list: 199
Density:0.1, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 66
Density:0.2, Vertices: 20, Time: 0.0010 seconds, MST Weight by list: 50
Density:0.3, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 43
Density:0.4, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 44
Density:0.5, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 34
Density:0.6, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 28
Density:0.7, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 30
Density:0.8, Vertices: 20, Time: 0.0010 seconds, MST Weight by list: 25
Density:0.1, Vertices: 50, Time: 0.0011 seconds, MST Weight by list: 153
Density:0.2, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 90
Density:0.3, Vertices: 50, Time: 0.0000 seconds, MST Weight by list: 71
Density:0.4, Vertices: 50, Time: 0.0016 seconds, MST Weight by list: 60
Density:0.5, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 63
Density:0.6, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 52
Density:0.7, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 49
Density:0.8, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 51
Density:0.1, Vertices: 70, Time: 0.0010 seconds, MST Weight by list: 161
Density:0.2, Vertices: 70, Time: 0.0010 seconds, MST Weight by list: 96
Density:0.3, Vertices: 70, Time: 0.0010 seconds, MST Weight by list: 78
Density:0.4, Vertices: 70, Time: 0.0020 seconds, MST Weight by list: 71
Density:0.5, Vertices: 70, Time: 0.0010 seconds, MST Weight by list: 75
Density:0.6, Vertices: 70, Time: 0.0020 seconds, MST Weight by list: 69
Density:0.7, Vertices: 70, Time: 0.0030 seconds, MST Weight by list: 69
Density:0.8, Vertices: 70, Time: 0.0020 seconds, MST Weight by list: 69
Density:0.1, Vertices: 90, Time: 0.0010 seconds, MST Weight by list: 161
Density:0.2, Vertices: 90, Time: 0.0020 seconds, MST Weight by list: 106
Density:0.3, Vertices: 90, Time: 0.0035 seconds, MST Weight by list: 103
Density:0.4, Vertices: 90, Time: 0.0042 seconds, MST Weight by list: 93
Density:0.5, Vertices: 90, Time: 0.0021 seconds, MST Weight by list: 90
Density:0.6, Vertices: 90, Time: 0.0020 seconds, MST Weight by list: 90
Density:0.7, Vertices: 90, Time: 0.0050 seconds, MST Weight by list: 89
Density:0.8, Vertices: 90, Time: 0.0055 seconds, MST Weight by list: 89
Density:0.1, Vertices: 100, Time: 0.0010 seconds, MST Weight by list: 173
Density:0.2, Vertices: 100, Time: 0.0020 seconds, MST Weight by list: 115
Density:0.3, Vertices: 100, Time: 0.0020 seconds, MST Weight by list: 110
Density:0.4, Vertices: 100, Time: 0.0020 seconds, MST Weight by list: 99
Density:0.5, Vertices: 100, Time: 0.0050 seconds, MST Weight by list: 100
Density:0.6, Vertices: 100, Time: 0.0042 seconds, MST Weight by list: 99
Density:0.7, Vertices: 100, Time: 0.0040 seconds, MST Weight by list: 99
Density:0.8, Vertices: 100, Time: 0.0040 seconds, MST Weight by list: 99
Density:0.1, Vertices: 120, Time: 0.0011 seconds, MST Weight by list: 185
Density:0.2, Vertices: 120, Time: 0.0030 seconds, MST Weight by list: 131
Density:0.3, Vertices: 120, Time: 0.0020 seconds, MST Weight by list: 121
Density:0.4, Vertices: 120, Time: 0.0035 seconds, MST Weight by list: 120
Density:0.5, Vertices: 120, Time: 0.0045 seconds, MST Weight by list: 119
Density:0.6, Vertices: 120, Time: 0.0050 seconds, MST Weight by list: 119
Density:0.7, Vertices: 120, Time: 0.0055 seconds, MST Weight by list: 119
Density:0.8, Vertices: 120, Time: 0.0060 seconds, MST Weight by list: 119
Density:0.1, Vertices: 150, Time: 0.0035 seconds, MST Weight by list: 197
Density:0.2, Vertices: 150, Time: 0.0022 seconds, MST Weight by list: 156
Density:0.3, Vertices: 150, Time: 0.0076 seconds, MST Weight by list: 151
Density:0.4, Vertices: 150, Time: 0.0050 seconds, MST Weight by list: 151
Density:0.5, Vertices: 150, Time: 0.0076 seconds, MST Weight by list: 149
Density:0.6, Vertices: 150, Time: 0.0108 seconds, MST Weight by list: 149
Density:0.7, Vertices: 150, Time: 0.0106 seconds, MST Weight by list: 149
Density:0.8, Vertices: 150, Time: 0.0107 seconds, MST Weight by list: 149
Density:0.1, Vertices: 180, Time: 0.0036 seconds, MST Weight by list: 218
Density:0.2, Vertices: 180, Time: 0.0030 seconds, MST Weight by list: 183
Density:0.3, Vertices: 180, Time: 0.0053 seconds, MST Weight by list: 181
Density:0.4, Vertices: 180, Time: 0.0085 seconds, MST Weight by list: 179
Density:0.5, Vertices: 180, Time: 0.0093 seconds, MST Weight by list: 179
Density:0.6, Vertices: 180, Time: 0.0125 seconds, MST Weight by list: 179
Density:0.7, Vertices: 180, Time: 0.0135 seconds, MST Weight by list: 179
Density:0.8, Vertices: 180, Time: 0.0164 seconds, MST Weight by list: 179
Density:0.1, Vertices: 200, Time: 0.0046 seconds, MST Weight by list: 244
Density:0.2, Vertices: 200, Time: 0.0040 seconds, MST Weight by list: 203
Density:0.3, Vertices: 200, Time: 0.0153 seconds, MST Weight by list: 199
Density:0.4, Vertices: 200, Time: 0.0111 seconds, MST Weight by list: 199
Density:0.5, Vertices: 200, Time: 0.0136 seconds, MST Weight by list: 199
Density:0.6, Vertices: 200, Time: 0.0305 seconds, MST Weight by list: 199
Density:0.7, Vertices: 200, Time: 0.0171 seconds, MST Weight by list: 199
Density:0.8, Vertices: 200, Time: 0.0237 seconds, MST Weight by list: 199
Density:0.1, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 75
Density:0.2, Vertices: 20, Time: 0.0010 seconds, MST Weight by list: 59
Density:0.3, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 43
Density:0.4, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 35
Density:0.5, Vertices: 20, Time: 0.0010 seconds, MST Weight by list: 30
Density:0.6, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 27
Density:0.7, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 23
Density:0.8, Vertices: 20, Time: 0.0015 seconds, MST Weight by list: 21
Density:0.1, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 119
Density:0.2, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 95
Density:0.3, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 73
Density:0.4, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 57
Density:0.5, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 58
Density:0.6, Vertices: 50, Time: 0.0016 seconds, MST Weight by list: 52
Density:0.7, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 49
Density:0.8, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 49
Density:0.1, Vertices: 70, Time: 0.0010 seconds, MST Weight by list: 168
Density:0.2, Vertices: 70, Time: 0.0010 seconds, MST Weight by list: 103
Density:0.3, Vertices: 70, Time: 0.0020 seconds, MST Weight by list: 81
Density:0.4, Vertices: 70, Time: 0.0011 seconds, MST Weight by list: 74
Density:0.5, Vertices: 70, Time: 0.0020 seconds, MST Weight by list: 70
Density:0.6, Vertices: 70, Time: 0.0020 seconds, MST Weight by list: 71
Density:0.7, Vertices: 70, Time: 0.0025 seconds, MST Weight by list: 69
Density:0.8, Vertices: 70, Time: 0.0021 seconds, MST Weight by list: 69
Density:0.1, Vertices: 90, Time: 0.0010 seconds, MST Weight by list: 175
Density:0.2, Vertices: 90, Time: 0.0020 seconds, MST Weight by list: 102
Density:0.3, Vertices: 90, Time: 0.0021 seconds, MST Weight by list: 92
Density:0.4, Vertices: 90, Time: 0.0020 seconds, MST Weight by list: 89
Density:0.5, Vertices: 90, Time: 0.0030 seconds, MST Weight by list: 89
Density:0.6, Vertices: 90, Time: 0.0020 seconds, MST Weight by list: 89
Density:0.7, Vertices: 90, Time: 0.0036 seconds, MST Weight by list: 89
Density:0.8, Vertices: 90, Time: 0.0035 seconds, MST Weight by list: 89
Density:0.1, Vertices: 100, Time: 0.0010 seconds, MST Weight by list: 166
Density:0.2, Vertices: 100, Time: 0.0020 seconds, MST Weight by list: 115
Density:0.3, Vertices: 100, Time: 0.0025 seconds, MST Weight by list: 107
Density:0.4, Vertices: 100, Time: 0.0025 seconds, MST Weight by list: 100
Density:0.5, Vertices: 100, Time: 0.0026 seconds, MST Weight by list: 99
Density:0.6, Vertices: 100, Time: 0.0030 seconds, MST Weight by list: 99
Density:0.7, Vertices: 100, Time: 0.0040 seconds, MST Weight by list: 99
Density:0.8, Vertices: 100, Time: 0.0055 seconds, MST Weight by list: 99
Density:0.1, Vertices: 120, Time: 0.0010 seconds, MST Weight by list: 183
Density:0.2, Vertices: 120, Time: 0.0040 seconds, MST Weight by list: 131
Density:0.3, Vertices: 120, Time: 0.0040 seconds, MST Weight by list: 125
Density:0.4, Vertices: 120, Time: 0.0085 seconds, MST Weight by list: 119
Density:0.5, Vertices: 120, Time: 0.0040 seconds, MST Weight by list: 119
Density:0.6, Vertices: 120, Time: 0.0040 seconds, MST Weight by list: 119
Density:0.7, Vertices: 120, Time: 0.0050 seconds, MST Weight by list: 119
Density:0.8, Vertices: 120, Time: 0.0086 seconds, MST Weight by list: 119
Density:0.1, Vertices: 150, Time: 0.0041 seconds, MST Weight by list: 205
Density:0.2, Vertices: 150, Time: 0.0020 seconds, MST Weight by list: 160
Density:0.3, Vertices: 150, Time: 0.0065 seconds, MST Weight by list: 151
Density:0.4, Vertices: 150, Time: 0.0040 seconds, MST Weight by list: 149
Density:0.5, Vertices: 150, Time: 0.0086 seconds, MST Weight by list: 149
Density:0.6, Vertices: 150, Time: 0.0097 seconds, MST Weight by list: 149
Density:0.7, Vertices: 150, Time: 0.0106 seconds, MST Weight by list: 149
Density:0.8, Vertices: 150, Time: 0.0164 seconds, MST Weight by list: 149
Density:0.1, Vertices: 180, Time: 0.0045 seconds, MST Weight by list: 217
Density:0.2, Vertices: 180, Time: 0.0071 seconds, MST Weight by list: 182
Density:0.3, Vertices: 180, Time: 0.0085 seconds, MST Weight by list: 181
Density:0.4, Vertices: 180, Time: 0.0081 seconds, MST Weight by list: 179
Density:0.5, Vertices: 180, Time: 0.0170 seconds, MST Weight by list: 179
Density:0.6, Vertices: 180, Time: 0.0127 seconds, MST Weight by list: 179
Density:0.7, Vertices: 180, Time: 0.0233 seconds, MST Weight by list: 179
Density:0.8, Vertices: 180, Time: 0.0161 seconds, MST Weight by list: 179
Density:0.1, Vertices: 200, Time: 0.0050 seconds, MST Weight by list: 227
Density:0.2, Vertices: 200, Time: 0.0088 seconds, MST Weight by list: 201
Density:0.3, Vertices: 200, Time: 0.0070 seconds, MST Weight by list: 201
Density:0.4, Vertices: 200, Time: 0.0118 seconds, MST Weight by list: 199
Density:0.5, Vertices: 200, Time: 0.0127 seconds, MST Weight by list: 199
Density:0.6, Vertices: 200, Time: 0.0151 seconds, MST Weight by list: 199
Density:0.7, Vertices: 200, Time: 0.0177 seconds, MST Weight by list: 199
Density:0.8, Vertices: 200, Time: 0.0202 seconds, MST Weight by list: 199
Density:0.1, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 61
Density:0.2, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 64
Density:0.3, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 55
Density:0.4, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 36
Density:0.5, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 30
Density:0.6, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 25
Density:0.7, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 23
Density:0.8, Vertices: 20, Time: 0.0000 seconds, MST Weight by list: 24
Density:0.1, Vertices: 50, Time: 0.0000 seconds, MST Weight by list: 165
Density:0.2, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 84
Density:0.3, Vertices: 50, Time: 0.0011 seconds, MST Weight by list: 62
Density:0.4, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 54
Density:0.5, Vertices: 50, Time: 0.0010 seconds, MST Weight by list: 55
Density:0.6, Vertices: 50, Time: 0.0020 seconds, MST Weight by list: 53
Density:0.7, Vertices: 50, Time: 0.0027 seconds, MST Weight by list: 51
Density:0.8, Vertices: 50, Time: 0.0040 seconds, MST Weight by list: 50
Density:0.1, Vertices: 70, Time: 0.0000 seconds, MST Weight by list: 152
Density:0.2, Vertices: 70, Time: 0.0010 seconds, MST Weight by list: 107
Density:0.3, Vertices: 70, Time: 0.0020 seconds, MST Weight by list: 78
Density:0.4, Vertices: 70, Time: 0.0030 seconds, MST Weight by list: 72
Density:0.5, Vertices: 70, Time: 0.0010 seconds, MST Weight by list: 71
Density:0.6, Vertices: 70, Time: 0.0010 seconds, MST Weight by list: 69
Density:0.7, Vertices: 70, Time: 0.0010 seconds, MST Weight by list: 69
Density:0.8, Vertices: 70, Time: 0.0041 seconds, MST Weight by list: 69
Density:0.1, Vertices: 90, Time: 0.0010 seconds, MST Weight by list: 141
Density:0.2, Vertices: 90, Time: 0.0010 seconds, MST Weight by list: 104
Density:0.3, Vertices: 90, Time: 0.0040 seconds, MST Weight by list: 95
Density:0.4, Vertices: 90, Time: 0.0031 seconds, MST Weight by list: 91
Density:0.5, Vertices: 90, Time: 0.0035 seconds, MST Weight by list: 90
Density:0.6, Vertices: 90, Time: 0.0030 seconds, MST Weight by list: 89
Density:0.7, Vertices: 90, Time: 0.0031 seconds, MST Weight by list: 89
Density:0.8, Vertices: 90, Time: 0.0040 seconds, MST Weight by list: 89
Density:0.1, Vertices: 100, Time: 0.0010 seconds, MST Weight by list: 166
Density:0.2, Vertices: 100, Time: 0.0010 seconds, MST Weight by list: 122
Density:0.3, Vertices: 100, Time: 0.0020 seconds, MST Weight by list: 108
Density:0.4, Vertices: 100, Time: 0.0050 seconds, MST Weight by list: 100
Density:0.5, Vertices: 100, Time: 0.0030 seconds, MST Weight by list: 99
Density:0.6, Vertices: 100, Time: 0.0030 seconds, MST Weight by list: 99
Density:0.7, Vertices: 100, Time: 0.0050 seconds, MST Weight by list: 99
Density:0.8, Vertices: 100, Time: 0.0040 seconds, MST Weight by list: 99
Density:0.1, Vertices: 120, Time: 0.0010 seconds, MST Weight by list: 203
Density:0.2, Vertices: 120, Time: 0.0035 seconds, MST Weight by list: 128
Density:0.3, Vertices: 120, Time: 0.0022 seconds, MST Weight by list: 125
Density:0.4, Vertices: 120, Time: 0.0027 seconds, MST Weight by list: 119
Density:0.5, Vertices: 120, Time: 0.0056 seconds, MST Weight by list: 119
Density:0.6, Vertices: 120, Time: 0.0050 seconds, MST Weight by list: 119
Density:0.7, Vertices: 120, Time: 0.0075 seconds, MST Weight by list: 119
Density:0.8, Vertices: 120, Time: 0.0055 seconds, MST Weight by list: 119
Density:0.1, Vertices: 150, Time: 0.0020 seconds, MST Weight by list: 199
Density:0.2, Vertices: 150, Time: 0.0060 seconds, MST Weight by list: 151
Density:0.3, Vertices: 150, Time: 0.0075 seconds, MST Weight by list: 149
Density:0.4, Vertices: 150, Time: 0.0055 seconds, MST Weight by list: 150
Density:0.5, Vertices: 150, Time: 0.0063 seconds, MST Weight by list: 149
Density:0.6, Vertices: 150, Time: 0.0096 seconds, MST Weight by list: 149
Density:0.7, Vertices: 150, Time: 0.0105 seconds, MST Weight by list: 149
Density:0.8, Vertices: 150, Time: 0.0115 seconds, MST Weight by list: 149
Density:0.1, Vertices: 180, Time: 0.0030 seconds, MST Weight by list: 219
Density:0.2, Vertices: 180, Time: 0.0075 seconds, MST Weight by list: 183
Density:0.3, Vertices: 180, Time: 0.0109 seconds, MST Weight by list: 180
Density:0.4, Vertices: 180, Time: 0.0086 seconds, MST Weight by list: 179
